url,category,subcategory,tanggal_publish,judul_berita,tags,konten_berita
https://bola.kompas.com/read/2025/11/05/12531378/respons-berkelas-trent-alexander-arnold-usai-disoraki-pendukung-liverpool,Bola,Liga Champions,2025-11-05 12:53:13,Respons Berkelas Trent Alexander-Arnold Usai Disoraki Pendukung Liverpool.,"Real Madrid, Liverpool, Trent Alexander-Arnold, Hasil Liga Champions, UEFA Champions League , Liverpool vs Real Madrid, Hasil Liverpool Vs Real Madrid, Liga Champions 2025-2026, skor Liverpool vs Real Madrid","Liverpool meraih kemenangan tipis atas Real Madrid pada matchday keempat Liga Champions 2025-2026, tetapi sorotan utama tidak hanya tertuju pada hasil pertandingan. Mantan pemain Liverpool yang kini berseragam Real Madrid, Trent Alexander-Arnold, menjadi pusat perhatian karena mendapatkan sorakan dari suporter tuan rumah saat kembali merumput di Anfield. Sementara Liverpool memetik kemenangan 1-0 berkat gol Alexis Mac Allister pada menit ke-61, suasana di stadion semakin memanas ketika nama Trent Alexander-Arnold diumumkan sebagai pemain pengganti pada menit ke-81. Sorakan keras terdengar dari tribune sebagai reaksi atas keputusan Trent meninggalkan Liverpool secara gratis dan memilih bergabung dengan Real Madrid setelah menolak perpanjangan kontrak. Bagi sebagian fans, kepindahan tersebut dipandang sebagai bentuk pengkhianatan, mengingat Trent merupakan pemain jebolan akademi klub. Sejak sebelum laga dimulai, atmosfer sudah terasa tegang. Setiap kali namanya muncul di layar atau terdengar dari pengeras suara, sorakan langsung menggemuruh dari publik Anfield. Meski menghadapi tekanan dari pendukung tuan rumah, Trent Alexander-Arnold menunjukkan respons yang tidak biasa. Bukannya terlihat terpengaruh, ia justru membalas sorakan itu dengan senyuman lebar. Dalam pernyataannya, Trent tetap menunjukkan rasa hormat kepada klub yang telah membesarkan namanya. “Apa pun yang saya terima adalah keputusan para penggemar, ” ucap bek berkebangsaan Inggris itu, dikutip dari Liverpool Echo. Trent Alexander-Arnold juga menegaskan bahwa rasa cintanya terhadap Liverpool tidak pernah pudar. Ia menyampaikan bahwa dirinya akan tetap menjadi pendukung klub tersebut dan merasa bersyukur atas kesempatan serta pencapaian yang ia raih selama berseragam The Reds. “Saya akan selalu mencintai klub ini, saya akan selalu menjadi penggemar klub ini. Saya akan selalu bersyukur atas kesempatan dan hal-hal yang telah kami capai bersama. Semua itu akan selalu saya kenang. ” “Apa pun yang terjadi, perasaan saya terhadap Liverpool tidak akan berubah. Saya punya kenangan di sana yang akan bertahan seumur hidup. ”"
https://bola.kompas.com/read/2025/11/05/16334528/aksi-brilian-conor-bradley-kantongi-vinicius-junior-di-liverpool-vs-real-madrid,Bola,Liga Champions,2025-11-05 16:33:45,"Aksi Brilian Conor Bradley""Kantongi"" Vinicius Junior di Liverpool Vs Real Madrid.","Hasil Liga Champions, Vinicius Jr, liga champions, liverpool, Hasil Liverpool Vs Real Madrid, real madrid, Arne Slot, Liverpool vs Real Madrid, Conor Bradley, Liga Champions 2025-2026, skor Liverpool vs Real Madrid","Pelatih Liverpool, Arne Slot, memberikan pujian kepada bek kanan Conor Bradley setelah penampilannya yang mengesankan dalam kemenangan 1-0 atas Real Madrid di Liga Champions. Duel Liga Champions 2025-2026 Liverpool vs Real Madrid berlangsung di Anfield pada hari Selasa (4/11/2025). Liverpool menang berkat gol tunggal Alexis Mac Allister (61'). Dalam laga tersebut, Bradley berhasil membatasi ruang gerak sayap lincah Real Madrid, Vinicius Junior. Bisa dibilang, Vini Jr masuk kantong Bradley. Ini menjadi penampilan gemilang kedua bagi bek asal Irlandia Utara tersebut saat menghadapi Madrid, setelah sebelumnya sukses membungkam Kylian Mbappe pada musim lalu. ""Conor tampil luar biasa. Sangat menyenangkan. Musim lalu ia juga tampil brilian melawan Real Madrid, tapi harus keluar setelah menit ke-80 karena cedera,"" kata Slot dilansir dari situs resmi Liverpool. Sofascore mencatat bahwa Bradley melakukan 59 sentuhan, berhasil melakukan tiga dribel, satu umpan kunci, serta 32 umpan dengan akurasi mencapai 69 persen, termasuk satu umpan panjang yang akurat. Dari aspek defensif, bek berusia 22 tahun ini mencatatkan tiga tekel, satu intersep, dua sapuan, tujuh kali memulihkan penguasaan bola, tujuh kemenangan duel bola bawah, serta satu kemenangan duel udara. Tak hanya performanya melawan Madrid, Slot juga secara khusus memuji konsistensi yang ditunjukkan Bradley, terutama saat membantu tim meraih kemenangan 2-0 atas Aston Villa di Liga Inggris. Bradley kini telah tampil 13 kali untuk Liverpool di semua kompetisi musim ini, dengan hanya tiga kali mentas sebagai starter dan selalu bermain penuh. Dari tiga laga tersebut, dua di antaranya melawan Aston Villa dan Real Madrid. ""Sekarang, tiga hari setelah bermain 90 menit melawan Villa, ia kembali bermain penuh dengan intensitas luar biasa melawan Vinicius,"" kata Slot. ""Saya bilang pada pemain sebelum laga, mereka (Real Madrid) mencetak 26 gol di La Liga dan Mbappe serta Vinicius punya total 24 kontribusi gol. ""Jadi jika ingin punya peluang menang, Anda harus bertahan baik dalam bola mati karena itu salah satu cara tim mencetak gol, tetapi para pemain hebat juga bisa mencetak gol kapan saja, dan dua pemain ini jelas bisa. Conor bertahan dengan sangat baik menghadapi Vinicius,"" katanya melanjutkan. Dengan tambahan tiga poin, Liverpool kini menempati posisi keenam dalam klasemen sementara Liga Champions dengan sembilan poin. The Reds tertinggal tiga poin dari Bayern Muenchen dan Arsenal yang berada di posisi pertama dan kedua. Di pertandingan selanjutnya, The Reds akan bertandang ke markas Manchester City di pekan ke-11 Liga Inggris 2025-2026 yang akan diadakan di Etihad pada hari Minggu (9/11) pukul 23. 30 WIB."
https://bola.kompas.com/read/2025/11/05/16491228/jadwal-liga-champions-man-city-vs-dortmund-club-brugge-vs-barcelona,Bola,Liga Champions,2025-11-05 16:49:12,"Jadwal Liga Champions: Man City Vs Dortmund, Club Brugge Vs Barcelona.","Barcelona, Man City, Dortmund, Jadwal Liga Champions, Club Brugge, Man City vs Dortmund, Liga Champions, Club Brugge vs Barcelona","Matchday 4 Liga Champions 2025-2026 telah mempertandingkan 9 pertandingan hingga Rabu (5/11/2025) dini hari WIB. Hasil Liga Champions 2025-2026 matchday 4 memastikan 6 tim meraih kemenangan, 6 tim kalah, dan 6 tim lainnya harus puas berbagi poin. Hasil positif diraih oleh tiga tim Inggris yaitu Arsenal yang mengalahkan Slavia Praha (3-0), Liverpool mengalahkan Real Madrid (1-0), dan Tottenham menghajar Copenghagen (4-0). Sementara itu dua tim Italia harus puas bermain imbang, yaitu Napoli yang ditahan Frankfurt (0-0), dan Juventus melawan Sporting CP (1-1). Tersisa 18 tim yang akan bertanding pada matchday 4 Liga Champions 2025-2026 yang dimainkan pada Kamis (6/11/2025). Dua pertandingan yang paling ditunggu tak lain adalah laga Man City vs Dortmund dan Club Brugge vs Barcelona yang digelar pada Kamis (6/11/2025) dini hari WIB. Man City siap meneruskan tren positif usai meraih kemenangan di dua laga terakhirnya pada lanjutan Piala Liga dan Liga Inggris. Tim asuhan Pep Guardiola sejauh ini masih stabil dan belum mengalami kekalahan meski hanya mampu meraih 7 poin dari 3 laga. Man City butuh kemenangan atas Dortmund untuk mengamankan peluang lolos ke babak selanjutnya. Sementara itu, Dortmund memegang rekor yang mengesankan dengan selalu mencetak gol di tiga laga terakhir mereka. Skuad asuhan Niko Kovac juga saat ini unggul di atas Man City pada tabel klasemen dan berpeluang membuat kejutan di laga nanti. Seperti The Citizens, Dortmund ingin mengunci kemenangan di pertandingan ini demi memuluskan langkah mereka lolos ke babak selanjutnya. Barcelona akan bertandang ke Jan Breydelstadion pada lanjutan matchday 4 Liga Champions musim ini. Kedua tim sama-sama memiliki modal positif jelang saling bertemu pada malam nanti. Club Brugge dalam tren positif usai meraih kemenangan di tiga pertandingan terakhirnya, sementara Barcelona sukses mengalahkan Elche akhir pekan lalu."
https://bola.kompas.com/read/2025/11/05/16543868/prediksi-susunan-pemain-inter-milan-vs-kairat-almaty-di-liga-champions,Bola,Liga Champions,2025-11-05 16:54:38,Prediksi Susunan Pemain Inter Milan Vs Kairat Almaty di Liga Champions.,"liga champions, Inter Milan, Jadwal Liga Champions, liga champions, Inter, jadwal liga champion, Kairat Almaty, Kairat, Inter vs Kairat, inter milan vs kairat almaty","Pelatih Inter Milan, Cristian Chivu, akan mengandalkan Lautaro Martinez dan Francesco Pio Esposito dalam pertandingan Liga Champions melawan Kairat Almaty. Pertandingan Inter Milan vs Kairat Almaty dijadwalkan digelar di Stadion Giuseppe Meazza pada Rabu (5/11/2025) atau Kamis dini hari pukul 03. 00 WIB. Inter Milan arahan Chivu kini berusaha merangkai empat kemenangan berturut-turut di pentas antarklub Eropa. Dalam laga melawan Kairat Almaty, Inter dipastikan tidak akan diperkuat Henrikh Mkhitaryan, Matteo Darmian, dan Raffaele Di Gennaro yang mengalami cedera. Menurut laporan dari La Gazzetta dello Sport dan Sky, Yann Aurel Bisseck diperkirakan akan tampil dalam pertandingan ketiganya secara berturut-turut di semua kompetisi. Stefan de Vrij diprediksi bakal menjadi pilihan utama dibandingkan Francesco Acerbi di sentral pertahanan. Sementara Alessandro Bastoni kemungkinan akan diistirahatkan, memberi kesempatan bagi Carlos Augusto untuk bergabung dalam lini belakang yang terdiri dari tiga pemain. Hakan Calhanoglu juga kemungkinan besar akan memulai pertandingan dari bangku cadangan. Karena itu, Nicolo Barella kemungkinan akan berperan sebagai regista alias sutradara permainan di depan garis pertahanan. Ia akan berkolaborasi dengan Piotr Zielinski dan Davide Frattesi di lini tengah. Denzel Dumfries dan Federico Dimarco diyakini akan mengisi posisi sayap, sedangkan Lautaro dan Pio Esposito jadi tumpuan Inter Milan di lini depan. Inter memiliki catatan sempurna di Liga Champions sejauh ini dengan tiga kemenangan dari tiga pertandingan. Selain itu, gawang tim beralias Il Nerazzurri (Si Hitam-Biru) juga belum pernah jebol di Liga Champions. Berturut-turut, Inter menggebuk Ajax (2-0), Slavia Praha (3-0), dan Union Saint-Gilloise (4-0). Inter (3-5-2): Sommer; Bisseck, de Vrij, Carlos Augusto; Dumfries, Frattesi, Barella, Zielinski, Dimarco; Lautaro, Esposito. Kairat (4-2-3-1): Anarbekov; Tapalov, Sorokin, Shirobokov, Luìs Mata; Arad, Kassabulat; Gromyko, Jorghino, Mrynskiy; Satpayev."
https://bola.kompas.com/read/2025/11/05/18113468/sukses-libas-real-madrid-tak-berarti-apa-apa-bagi-liverpool,Bola,Liga Champions,2025-11-05 18:11:34,Sukses Libas Real Madrid Tak Berarti Apa-apa bagi Liverpool.,"hasil Liga Champions, Hasil Liga Champion, liga champions, liverpool, Alexis Mac Allister, Liga Champion, Hasil Liverpool Vs Real Madrid, real madrid, Liverpool vs Real Madrid","Pemain Liverpool, Alexis Mac Allister, merasa bahagia setelah timnya berhasil mengalahkan Real Madrid di Liga Champions 2025-2026. Namun, ia memberikan peringatan bahwa tambahan tiga poin tersebut tak boleh membuat Liverpool terlena. Mac Allister mengingatkan akan pengalaman pahit musim lalu, saat Liverpool menempati posisi teratas klasemen League Phase Liga Champions dengan hanya menelan satu kali kekalahan. Tetapi, tim beralias The Reds kemudian langsung tersingkir di babak 16 besar oleh Paris Saint-Germain (PSG). ""Kemenangan penting, tapi kami tahu ini belum berarti apa-apa karena kami sudah punya pengalaman musim lalu, kami finis pertama di fase liga, tapi kemudian tersingkir cukup cepat,"" kata Mac Allister dilansir dari situs resmi Liverpool. Pada pertandingan Liverpool vs Real Madrid di Stadion Anfield, Selasa (4/11/2025) gol tunggal Mac Allister pada menit ke-61 memastikan skor 1-0 buat kemenangan tuan rumah. Kemenangan ini menjadi yang kedua berturut-turut bagi Liverpool. Sedangkan bagi Madrid, ini merupakan kekalahan kedua mereka di musim ini. ""Jadi kami harus terus melangkah, penting untuk membangun kepercayaan diri. Ini hari yang baik,"" tutur Mac Allister, yang baru mencetak gol pertamanya untuk The Reds musim ini. Liverpool menunjukkan performa yang mengesankan melawan Madrid dengan total 17 tembakan, sembilan di antaranya tepat sasaran. The Reds tidak bisa mencetak lebih banyak gol karena penjaga gawang Madrid, Thibaut Courtois, melakukan delapan penyelamatan. “Courtois penjaga gawang yang fantastis, kita semua tahu itu. Dia membuat beberapa penyelamatan bagus. Saya pikir dia kiper yang hebat, tapi hari ini kami lebih baik dan kami pantas menang,"" kata pemain Timnas Argentina itu. Di sisi lain, pelatih Liverpool, Arne Slot, memuji penampilan Mac Allister yang kembali ke performa terbaiknya. ""Ya, tapi saya rasa bukan hanya dia. Saya baru saja bicara tentang Conor Bradley, yang sekarang, mungkin untuk pertama kalinya dalam waktu lama, bermain dua kali 90 menit dalam tiga hari. Hal yang sama berlaku untuk Macca,"" kata Slot. ""Semua pemain butuh waktu, entah untuk menyesuaikan diri dengan Premier League, dengan jadwal padat dan sedikit istirahat, atau hal-hal lain,"" tutur sang pelatih asal Belanda menambahkan. Mac Allister juga mengakui bahwa performanya di awal musim tidak sesuai harapannya, tetapi ia kini merasa telah kembali ke bentuk terbaiknya. ""Tapi sekarang saya sudah menemukan ritme, saya hanya ingin bermain beberapa laga beruntun, jadi saya senang mendapat kesempatan bermain melawan Villa dan hari ini lagi. Saya benar-benar bahagia,"" tutur pemain 26 tahun itu."
https://bola.kompas.com/read/2025/11/05/19544498/jelang-man-city-vs-dortmund-haaland-respons-pujian-tinggi-guardiola,Bola,Liga Champions,2025-11-05 19:54:44,"Jelang Man City Vs Dortmund, Haaland Respons Pujian Tinggi Guardiola.","liga champions, Pep Guardiola, Man City, Dortmund, Erling Haaland , Man City vs Dortmund","Erling Haaland akan menjadi tumpuan lini depan Man City saat menghadapi Dortmund di matchday 4 Liga Champions 2025-2026. Laga Man City vs Dortmund akan digelar di Stadion Etihad pada Kamis (5/11/2025) pukul 03. 00 WIB. Laga melawan Dortmund akan menjadi sangat krusial bagi Man City demi bisa mengamankan tiket menuju babak selanjutnya. Jelang laga Man City vs Dortmund, Pep Guardiola memberikan pujian kepada Haaland usai tampil mengesankan selama berseragam The Citizens. Setelah sempat menyandingkan Haaland dengan Cristiano Ronaldo dan Lionel Messi, kini Guardiola menyanjung kerendahan hati sang pemain. Guardiola bahkan tak segan menyebut Haaland sebagai pemain kelas dunia dan tidak egois. “Sulit menemukan pemain kelas dunia sejati yang luar biasa rendah hati dan memikirkan apa yang terbaik untuk tim, ” kata Guardiola dalam konferensi pers dikutip dari situs resmi klub. ""Saya tahu dia ingin mencetak gol, tapi saya merasa dia selalu menginginkan yang terbaik untuk tim. Dan itu sulit ditemukan,"" sambungnya. Erling Haaland disebut memiliki peran penting bagi tim termasuk membantu rekannya selama di lapangan. Guardiola menambahkan, sangat penting bahwa beban kerja Erling juga dikelola dengan hati-hati. Haaland disebut berbahaya dalam skema bola mati, serta rajin dalam membantu pertahanan. “Kehadirannya di bola mati, dia sangat tinggi, agresif, dan mendukung kami dalam bertahan, ” kata Pep. “Kami mencoba untuk membiarkannya berlari sesedikit mungkin dan berusaha keras karena dia begitu besar sehingga dia tidak bisa bermain setiap tiga hari dan melakukan aksi besar sejauh 30/40 meter - saya tidak menginginkan itu. “Jika kami menguasai bola melalui umpan selama 11 bulan, kami bisa menangani pertandingan-pertandingan yang kami lalui. Sadar mendapat pujian tinggi dari Guardiola, Haaland menolak jumawa dan mengatakan tak pernah berubah."
https://bola.kompas.com/read/2025/11/05/23250078/link-live-streaming-man-city-vs-dortmund-di-liga-champions,Bola,Liga Champions,2025-11-05 23:25:00,Link Live Streaming Man City Vs Dortmund di Liga Champions.,"liga champions, Man City, Dortmund, Link Live Streaming, Man City vs Dortmund","Man City akan menjamu Dortmund di matchday 4 Liga Champions 2025-2026. Duel Man City vs Dortmund akan digelar di Stadion Etihad, pada Kamis (6/11/2025) pukul 03. 00 WIB. Man City siap meneruskan tren positif usai meraih kemenangan di dua laga terakhirnya pada lanjutan Piala Liga dan Liga Inggris. Penampilan tim asuhan Pep Guardiola sejauh ini masih stabil di Liga Champions dan belum mengalami kekalahan. Man City butuh kemenangan atas Dortmund untuk mengamankan peluang lolos ke babak selanjutnya. Sementara itu, Dortmund memegang rekor yang mengesankan dengan selalu mencetak gol di tiga laga terakhir mereka. Skuad asuhan Niko Kovac juga saat ini unggul di atas Man City pada tabel klasemen dan berpeluang membuat kejutan di laga nanti. Seperti The Citizens, Dortmund ingin mengunci kemenangan di pertandingan ini demi memuluskan langkah mereka lolos ke babak selanjutnya. Erling Haaland akan kembali bersua mantan klubnya, Borussia Dortmund pada matchday 4 Liga Champions. Penampilan penyerang asal Norwegia itu terbilang moncer bersama Man City di musim ini dengan mencatat 17 gol dari 13 pertandingan. Tak heran jika Guardiola menyebutnya sebagai salah satu pemain kelas dunia yang sangat berperan di klub. “Sulit menemukan pemain kelas dunia sejati yang luar biasa rendah hati dan memikirkan apa yang terbaik untuk tim, ” kata Guardiola dalam konferensi pers dikutip dari situs resmi klub. ""Saya tahu dia ingin mencetak gol, tapi saya merasa dia selalu menginginkan yang terbaik untuk tim. Dan itu sulit ditemukan,"" sambungnya. Haaland akan menjadi ancaman serius bagi Dortmund, apalagi Die Borussen masih memiliki masalah di pertahanan. Dari tiga laga terakhir, Dortmund telah kebobolan 7 kali meski berhasil mencetak 12 gol."
https://bola.kompas.com/read/2025/11/06/02412618/hasil-qarabag-vs-chelsea-2-2-the-blues-tertahan-di-azerbaijan,Bola,Liga Champions,2025-11-06 02:41:26,Hasil Qarabag Vs Chelsea 2-2: The Blues Tertahan di Azerbaijan.,"chelsea, Liga Champions, Hasil Liga Champions, Alejandro Garnacho, Estevao, Qarabag, Liga Champions 2025-2026, qarabag vs chelsea, hasil qarabag vs chelsea, skor qarabag vs chelsea, susunan pemain Qarabag vs Chelsea","Chelsea hanya mampu membawa pulang hasil imbang 2-2 kala bertamu ke markas klub Azerbaijan, Qarabag, dalam laga Liga Champions. Skor 2-2 jadi hasil Qarabag vs Chelsea, partai League Phase Liga Champions 2025-2026 yang digelar di Taufiq Bahramov Republican Stadium, Rabu (5/11/2025) atau Kamis dini hari WIB. Chelsea membuka skor lebih dulu berkat sepakan kaki kiri bintang muda mereka asal Brasil, Estevao (16'). Namun, Qarabag bisa bangkit dan mengemas dua gol dalam rentang 10 menit via kontribusi Leandro Andrade (29') dan sepakan penalti Marko Jankovic (39'). Lalu, tim tamu beralias The Blues menyamakan skor melalui tembakan pemain pengganti, Alejandro Garnacho (53'). Kunjungan ke Azerbaijan untuk melawan Qarabag jauh dari kata mudah buat Chelsea. Ketika pertandingan baru beberapa menit berjalan, halangan sudah menerpa Chelsea arahan Enzo Maresca. Maresca harus menarik keluar sang gelandang Romeo Lavia yang didera cedera. Ia lantas digantikan Moises Caicedo pada menit kedelapan. Beberapa saat masuk lapangan, Moises Caicedo bisa menciptakan peluang untuk Chelsea. Namun, tembakannya masih melenceng. Chelsea baru benar-benar membuka skor pada menit ke-16 via tembakan Estevao dari dalam kotak penalti. Gol tersebut diawali pertukaran operan apik yang meloloskan Andrey Santos. Sang pemain asal Brasil kemudian meneruskan bola kepada kompatriotnya, Estevao. Estevao kemudian melakukan gerakan tekukan ke dalam sebelum melepas tembakan mendatar yang menjebol gawang Qarabag. Keunggulan ini gagal dipertahankan Chelsea sampai turun minum. Sebab, tim tuan rumah bisa membalikkan keadaan dalam kurun 10 menit pada pengujung babak pertama. Qarabag menyamakan skor jadi 1-1 setelah Leandro Andrade sigap menyongsong bola pantul hasil tembakan Camilo Duran yang membentur tiang pada menit ke-29. Gol itu berawal dari kegigihan Duran untuk merebut bola dari penguasaan Jorrel Hato."
https://bola.kompas.com/read/2025/11/06/04550108/hasil-inter-milan-vs-kairat-2-1-nerazzurri-jaga-kesempurnaan,Bola,Liga Champions,2025-11-06 04:55:01,"Hasil Inter Milan Vs Kairat 2-1, Nerazzurri Jaga Kesempurnaan.","Inter Milan, Liga Champions, Hasil Liga Champions, Liga Champions 2025-2026, inter milan vs kairat almaty, hasil Inter Milan Vs Kairat, skor Inter Milan Vs Kairat","Inter Milan terus melaju di Liga Champions dengan kemenangan 2-1 atas tim debutan kompetisi, Kairat Almaty. Pertandingan Inter Milan vs Kairat Almaty merupakan laga lanjutan Liga Champions 2025-2026 pada Rabu (5/11/2025) atau Kamis dini hari WIB. Gol-gol kemenangan Inter dicetak oleh Lautaro Martinez (45') dan Carlo Augusto (67'). Kairat hanya membalas sekali lewat bek Ofri Arad (55'). Hasil ini memastikan start sempurna Nerazzurri dengan empat kemenangan dari empat pertandingan awal di Liga Champions. Namun, gawang Inter juga kebobolan untuk kali pertamanya di Liga Champions musim ini. Sementara, sang lawan asal Kazakhstan duduk di peringkat ke-34 dari 36 tim dengan hanya mengambil satu poin dari jumlah laga sama. Inter Milan hampir memimpin lebih dulu pada menit ke-10. Namun, tembakan Lautaro Martinez dihalau di garis gawang oleh bek lawan. Inter sempat diberikan penalti setelah Yann Bisseck terjatuh di kotak penalti setelah mendapat tekel dari bek lawan Ofri Arad pada menit ke-18. Namun, wasit menganulir keputusan tersebut setelah melihat monitor VAR. Sommer kemudian harus melakukan penyelamatan bagus dari tandukan Edmilson untuk menghalau peluang Almaty. Lautaro akhirnya membawa Inter memimpin lebih dulu hanya satu menit sebelum jeda babak. Ia menyelesaikan peluang dalam usaha keduanya setelah bola sempat diblok bek lawan. Inter hampir menggandakan kedudukan hanya 2 menit setelah babak kedua berjalan tetapi tembakan datar keras Pio Esposito masih bisa diblok kiper lawan dengan tangan kanannya. Namun, Kairat Almaty sang debutan Liga Champions secara tak terduga menyamakan kedudukan pada menit ke-56. Inter gagal mengamankan sepak pojok lawan di kesempatan pertama dan bola muntah langsung disambar oleh kepala Arad untuk membuat skor 1-1. Ini adalah gol pertama sang pemain dalam waktu satu tahun lebih. Namun, kesamaan kedudukan Almaty hanya bertahan 10 menit karena Carlos Augusto mengembalikan keunggulan Inter lewat tembakan keras datar kaki kiri dari luar kotak penalti setelah mendapat bola dari Esposito. Inter tak dapat menambah keunggulan dan skor 2-1 menjadi hasil akhir laga. INTER (3-5-2): Yann Sommer; Yann Bisseck, Stefan de Vrij, Carlos Augusto; Denzel Dumfries, Piotr Zielinski, Davide Frattesi (Sucic 63'), Nicolo Barella (Calhanoglu 71'), Federico Dimarco; Lautaro Martinez (Bonny 46'), Francesco Pio Esposito (Thuram 71')."
https://bola.kompas.com/read/2025/11/06/05000218/hasil-club-brugge-vs-barcelona-3-3-berjalan-ketat-satu-gol-dianulir,Bola,Liga Champions,2025-11-06 05:00:02,"Hasil Club Brugge Vs Barcelona 3-3: Berjalan Ketat, Satu Gol Dianulir.","Barcelona, Liga Champions, Hasil Liga Champions, UEFA Champions League , Club Brugge, Ferran Torres, Liga Champions 2025-2026, Nicolò Tresoldi, Club Brugge vs Barcelona, Carlos Forbs, Hasil Club Brugge vs Barcelona, skor Club Brugge vs Barcelona","Hasil Club Brugge vs Barcelona dalam lanjutan Liga Champions (Champions League) 2025-2026, Kamis (6/11/2025), berakhir dengan skor 3-3. Laga pekan keempat Liga Champions 2025-2026 antara Club Brugge vs Barcelona tersaji di Stadion Jan Breydel. Gol-gol Club Brugge atas Barcelona didapatkan berkat gol yang dicetak oleh Nicolo Tresoldi (6') dan Carlos Forbs (17', 63'). Di sisi lain, tiga gol Barcelona diciptakan oleh Ferran Torres (8'), Lamine Yamal (61'), dan gol bunuh diri Christos Tzolis (77'). Dengan hasil tersebut, Barcelona menempati peringkat 11 dalam klasemen sementara Liga Champions 2025-2026 dengan torehan tujuh poin. Sementara itu, Club Brugge harus puas untuk berada di urutan ke-22 dengan mengumpulkan perolehan empat poin. Pada pekan selanjutnya, Club Brugge menghadapi Sporting CP, sedangkan Barcelona akan melawat ke markas Chelsea. Sejak awal pertandingan, kedua tim langsung tampil ofensif. Laga baru berjalan enam menit ketika supporters tuan rumah bergemuruh menyambut gol Nicolo Tresoldi setelah memanfaatkan skema serangan balik cepat yang diawali oleh umpan Carlos Forbs. Hanya dua menit berselang, Barcelona mampu menyamakan kedudukan melalui Ferran Torres yang menuntaskan umpan dari Fermin Lopez. Kendati sempat bangkit, Barcelona kembali tertinggal pada menit ke-17. Christos Tzolis mengirim umpan silang mendatar kepada Carlos Forbs yang kemudian menaklukkan Wojciech Szczesny dalam situasi satu lawan satu. Skor menjadi 2-1 untuk Club Brugge. Barcelona hampir kembali menyamakan kedudukan pada menit ke-27, tetapi tembakan keras Jules Kounde hanya mengenai tiang gawang. Memasuki paruh kedua, Barcelona bermain lebih terbuka untuk mengejar ketertinggalan. Pelatih Hansi Flick memasukkan Robert Lewandowski dan Dani Olmo pada menit ke-59 guna menambah kreativitas di lini depan. Usaha tersebut berbuah gol pada menit ke-61 setelah Lamine Yamal melakukan permainan satu-dua dengan Ferran Torres sebelum melepaskan penyelesaian klinis yang tak mampu dibendung kiper Nordin Jackers."
